                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.45811,                0.29316,                0.77737,                0.94482,                0.74054,                0.98047,                 0.8803,                0.55748,                0.40893,                0.74879,              0.0010582,              0.0010582,              0.0010582
                    157,                0.48438,                0.29561,                0.77878,                0.95758,                0.72232,                0.85147,                0.78822,                0.37797,                0.36256,                0.74306,               0.001057,               0.001057,               0.001057
                    158,                0.48586,                0.29294,                0.77271,                0.96567,                0.73137,                0.85286,                0.77122,                 0.4082,                0.36385,                0.74229,              0.0010557,              0.0010557,              0.0010557
                    159,                0.45874,                0.29206,                0.77797,                0.96385,                0.73137,                0.97791,                0.89702,                0.44841,                0.37518,                0.74405,              0.0010545,              0.0010545,              0.0010545
                    160,                0.46054,                0.28761,                0.77147,                 0.9576,                0.72373,                0.85277,                0.77843,                 0.4707,                0.37474,                0.74626,              0.0010532,              0.0010532,              0.0010532
                    161,                0.47231,                0.29047,                0.77127,                0.95733,                0.73137,                0.77157,                0.71669,                0.38335,                0.36615,                0.74382,               0.001052,               0.001052,               0.001052
                    162,                0.46922,                0.29565,                0.78066,                 0.9537,                0.72716,                0.85262,                  0.774,                0.42716,                0.37236,                0.74425,              0.0010508,              0.0010508,              0.0010508
                    163,                0.49148,                0.30375,                0.77932,                0.96505,                0.72775,                0.98028,                0.89816,                0.43699,                0.36587,                0.74316,              0.0010495,              0.0010495,              0.0010495
                    164,                0.46593,                0.29257,                0.77777,                 0.9599,                 0.7314,                0.97867,                0.90023,                0.44344,                0.36952,                0.74361,              0.0010483,              0.0010483,              0.0010483
                    165,                0.48164,                0.30292,                0.77984,                0.95952,                0.72927,                0.98143,                0.89514,                0.45025,                0.37236,                0.74644,               0.001047,               0.001047,               0.001047
                    166,                0.46527,                0.29577,                0.77913,                0.95433,                0.73137,                0.98011,                0.89879,                0.43408,                0.38233,                0.74425,              0.0010458,              0.0010458,              0.0010458
                    167,                0.45187,                0.28964,                0.77331,                0.96609,                0.72787,                0.97542,                0.88582,                0.45296,                 0.3812,                 0.7452,              0.0010446,              0.0010446,              0.0010446
                    168,                0.46239,                0.30118,                0.77919,                0.95254,                0.73823,                0.97423,                0.89206,                0.44988,                0.39094,                0.74569,              0.0010433,              0.0010433,              0.0010433
                    169,                0.51526,                0.31435,                 0.7802,                0.96325,                0.72397,                0.97421,                0.86467,                 0.4642,                0.39459,                0.74575,              0.0010421,              0.0010421,              0.0010421
                    170,                0.49648,                0.30829,                0.77527,                0.96147,                0.73568,                0.97605,                0.86501,                 0.4397,                0.37715,                0.74553,              0.0010409,              0.0010409,              0.0010409
                    171,                0.46206,                0.29595,                0.77773,                0.95916,                 0.7393,                0.97635,                 0.8682,                 0.4323,                0.38414,                0.74469,              0.0010396,              0.0010396,              0.0010396
                    172,                0.46041,                0.29421,                0.78092,                0.96176,                0.74062,                 0.9769,                0.88281,                0.38819,                0.36967,                0.74227,              0.0010384,              0.0010384,              0.0010384
                    173,                0.44939,                0.28591,                0.78107,                0.95532,                 0.7354,                0.97867,                0.88852,                0.46258,                0.37676,                0.74322,              0.0010372,              0.0010372,              0.0010372
                    174,                0.46053,                0.28679,                0.77956,                0.96084,                0.71644,                0.97791,                0.87755,                 0.5096,                0.39201,                0.74359,              0.0010359,              0.0010359,              0.0010359
                    175,                0.46909,                0.29151,                0.77735,                0.95795,                0.72824,                0.97764,                0.85488,                0.50332,                 0.4092,                0.74488,              0.0010347,              0.0010347,              0.0010347
                    176,                0.45209,                0.28487,                0.77494,                0.96267,                0.71273,                0.97912,                 0.8511,                0.52499,                0.40937,                0.74474,              0.0010334,              0.0010334,              0.0010334
                    177,                0.46402,                0.29099,                0.77878,                0.94757,                0.74062,                0.85581,                0.76965,                 0.4465,                0.36575,                0.74645,              0.0010322,              0.0010322,              0.0010322
                    178,                0.46441,                 0.2898,                  0.775,                0.95447,                0.74062,                0.86109,                0.78489,                0.41174,                0.35237,                0.74283,               0.001031,               0.001031,               0.001031
                    179,                0.48299,                0.30566,                0.77338,                0.94727,                0.74062,                0.85954,                0.79328,                0.43564,                0.35622,                0.74521,              0.0010297,              0.0010297,              0.0010297
                    180,                 0.4656,                0.29313,                0.77306,                0.98031,                 0.7217,                0.86212,                0.79079,                0.45197,                0.35707,                0.74434,              0.0010285,              0.0010285,              0.0010285
                    181,                 0.4704,                0.29399,                0.77824,                0.96168,                0.73831,                 0.9848,                0.88873,                0.47473,                 0.3639,                0.74383,              0.0010273,              0.0010273,              0.0010273
                    182,                0.47076,                0.28872,                0.77744,                0.96133,                0.73978,                0.98089,                0.90584,                 0.3965,                0.35141,                0.74152,               0.001026,               0.001026,               0.001026
                    183,                0.45501,                0.28278,                0.77841,                0.96582,                0.74062,                0.98396,                0.89599,                0.42131,                0.37203,                0.74181,              0.0010248,              0.0010248,              0.0010248
                    184,                0.46801,                 0.2838,                0.78028,                0.95402,                0.74062,                0.98286,                0.90685,                0.40966,                0.37346,                0.74427,              0.0010235,              0.0010235,              0.0010235
                    185,                0.44404,                0.28763,                 0.7738,                0.95423,                0.74062,                0.98587,                0.89875,                0.44753,                0.38366,                0.74159,              0.0010223,              0.0010223,              0.0010223
                    186,                0.44622,                0.27906,                0.78022,                0.96498,                0.73151,                0.98694,                0.91358,                 0.4208,                0.38599,                 0.7436,              0.0010211,              0.0010211,              0.0010211
                    187,                0.45707,                0.27974,                0.77359,                0.95189,                0.74062,                0.98672,                0.90976,                0.40865,                0.36438,                0.74208,              0.0010198,              0.0010198,              0.0010198
                    188,                0.45241,                  0.286,                0.77261,                0.95122,                0.73642,                0.98432,                0.89836,                0.42469,                0.38118,                0.74341,              0.0010186,              0.0010186,              0.0010186
                    189,                0.44041,                0.28091,                0.77449,                0.95854,                0.73646,                0.97945,                0.88708,                0.43568,                0.37553,                0.74372,              0.0010173,              0.0010173,              0.0010173
                    190,                0.46634,                0.28751,                0.78277,                0.96672,                0.73602,                0.98008,                0.89523,                0.41772,                0.36793,                0.74203,              0.0010161,              0.0010161,              0.0010161
                    191,                0.47623,                0.28495,                0.77399,                0.97458,                 0.7272,                0.98009,                 0.9011,                0.40907,                0.38066,                0.74245,              0.0010149,              0.0010149,              0.0010149
                    192,                0.45476,                0.28059,                0.77361,                0.96691,                 0.7272,                0.97929,                0.88222,                0.50204,                0.39407,                0.74507,              0.0010136,              0.0010136,              0.0010136
                    193,                0.49571,                0.29217,                0.78107,                 0.9604,                0.73426,                0.97623,                0.90051,                0.39612,                0.37061,                0.74216,              0.0010124,              0.0010124,              0.0010124
                    194,                0.47263,                0.29456,                0.78103,                0.95654,                0.73456,                0.97728,                0.88554,                0.45573,                0.38389,                0.74368,              0.0010112,              0.0010112,              0.0010112
                    195,                  0.455,                0.28603,                0.78056,                0.96935,                0.72085,                 0.9819,                0.87885,                0.55288,                0.41111,                0.74499,              0.0010099,              0.0010099,              0.0010099
                    196,                0.44798,                0.28047,                0.77337,                0.95435,                0.74062,                0.98002,                 0.8583,                0.49884,                0.37958,                0.74553,              0.0010087,              0.0010087,              0.0010087
                    197,                0.43278,                0.27564,                 0.7773,                0.96416,                0.73218,                0.98011,                0.87181,                0.44763,                0.36706,                0.74397,              0.0010075,              0.0010075,              0.0010075
                    198,                0.47333,                0.28836,                0.77114,                0.95767,                0.73328,                0.85423,                0.77055,                0.43343,                 0.3795,                0.74446,              0.0010062,              0.0010062,              0.0010062
                    199,                0.43505,                0.28078,                0.77471,                0.96329,                0.72739,                0.97952,                0.87828,                0.40371,                0.36516,                0.74173,               0.001005,               0.001005,               0.001005
                    200,                0.45442,                0.28535,                0.77549,                0.95673,                0.73984,                0.97392,                0.87726,                0.40434,                0.36498,                0.74203,              0.0010037,              0.0010037,              0.0010037
                    201,                0.45103,                0.27338,                0.77825,                 0.9579,                 0.7375,                0.97248,                0.89722,                0.39854,                 0.3682,                 0.7411,              0.0010025,              0.0010025,              0.0010025
                    202,                0.44722,                0.27626,                0.77895,                0.94172,                0.73474,                0.96896,                 0.8726,                0.47861,                0.38821,                0.74288,              0.0010013,              0.0010013,              0.0010013
                    203,                 0.4779,                0.28829,                0.77538,                0.96855,                0.73474,                0.98221,                 0.8842,                0.38427,                0.35903,                 0.7423,                  0.001,                  0.001,                  0.001
                    204,                0.46925,                0.29014,                0.77524,                0.96147,                0.73465,                0.97464,                0.88943,                0.44037,                 0.3858,                0.74299,             0.00099879,             0.00099879,             0.00099879
                    205,                0.46962,                0.29304,                0.77852,                0.95395,                0.73646,                0.96962,                0.87754,                0.50041,                0.39918,                0.74502,             0.00099755,             0.00099755,             0.00099755
                    206,                0.45091,                0.28845,                0.77965,                0.95074,                0.73646,                0.97916,                0.88045,                0.40661,                0.39663,                0.74365,             0.00099631,             0.00099631,             0.00099631
                    207,                0.47994,                0.29193,                0.77842,                0.95016,                0.73646,                0.97927,                0.88276,                0.39312,                0.36217,                 0.7427,             0.00099507,             0.00099507,             0.00099507
                    208,                0.46186,                0.28714,                0.77673,                 0.9528,                0.73646,                0.98033,                0.86568,                0.48063,                0.38172,                0.74362,             0.00099384,             0.00099384,             0.00099384
                    209,                0.45866,                0.28487,                0.77583,                0.95836,                0.73474,                0.97898,                0.90463,                0.40909,                0.35447,                0.74229,              0.0009926,              0.0009926,              0.0009926
                    210,                0.45646,                0.27535,                0.77804,                0.96638,                0.73021,                0.97916,                0.84555,                0.44957,                0.36822,                 0.7419,             0.00099136,             0.00099136,             0.00099136
                    211,                0.43788,                0.27419,                0.77232,                0.96241,                0.73021,                0.97754,                0.87453,                0.42364,                0.36325,                0.74176,             0.00099013,             0.00099013,             0.00099013
                    212,                0.45565,                0.27211,                0.77718,                0.95336,                0.73333,                0.97563,                0.88515,                0.48108,                0.37698,                0.74388,             0.00098889,             0.00098889,             0.00098889
                    213,                0.42553,                0.26189,                0.77393,                0.95112,                0.73641,                0.97847,                0.88807,                0.48025,                0.37479,                0.74301,             0.00098765,             0.00098765,             0.00098765
                    214,                0.43359,                0.26887,                0.77973,                 0.9498,                0.73646,                0.98017,                0.87441,                0.40393,                0.34305,                 0.7416,             0.00098641,             0.00098641,             0.00098641
                    215,                0.44933,                0.27914,                0.77606,                0.97115,                0.73244,                0.97996,                0.87296,                0.41179,                0.36165,                0.74081,             0.00098518,             0.00098518,             0.00098518
                    216,                0.44242,                0.27266,                0.77491,                 0.9719,                0.72165,                0.97884,                0.87922,                0.38293,                0.36214,                0.74006,             0.00098394,             0.00098394,             0.00098394
                    217,                0.46647,                0.28051,                0.77111,                0.95816,                0.73646,                 0.9769,                0.87442,                0.52319,                0.40079,                0.74331,              0.0009827,              0.0009827,              0.0009827
                    218,                0.45581,                0.27808,                0.76788,                0.94882,                0.73228,                0.97999,                0.87184,                0.44283,                 0.3744,                 0.7428,             0.00098146,             0.00098146,             0.00098146
                    219,                0.43948,                0.27328,                0.77723,                 0.9575,                0.73646,                0.98376,                0.89024,                0.39006,                0.37041,                0.74129,             0.00098022,             0.00098022,             0.00098022
                    220,                0.41985,                 0.2702,                0.77662,                0.96365,                 0.7272,                0.98248,                0.88762,                0.38317,                0.36636,                0.74059,             0.00097899,             0.00097899,             0.00097899
                    221,                0.44327,                0.26646,                0.77687,                0.97531,                0.73225,                0.98779,                   0.89,                0.41126,                0.36229,                0.74237,             0.00097775,             0.00097775,             0.00097775
                    222,                0.43732,                0.27048,                0.77667,                0.97701,                 0.7239,                0.98732,                0.88235,                0.42726,                0.35974,                0.74146,             0.00097651,             0.00097651,             0.00097651
                    223,                0.44782,                0.27487,                0.77379,                0.96783,                0.71242,                0.98412,                0.88773,                0.39043,                0.34134,                0.74256,             0.00097528,             0.00097528,             0.00097528
                    224,                0.45559,                0.27343,                0.77526,                0.95265,                0.73646,                0.98189,                0.92242,                0.43497,                0.36253,                0.74322,             0.00097404,             0.00097404,             0.00097404
                    225,                0.43472,                0.26864,                 0.7724,                0.97082,                0.71794,                0.98212,                0.90746,                0.40518,                0.35209,                0.74314,              0.0009728,              0.0009728,              0.0009728
                    226,                0.45725,                0.27449,                0.78017,                0.96312,                 0.7272,                0.98262,                0.89772,                0.45487,                0.38432,                0.74323,             0.00097156,             0.00097156,             0.00097156
                    227,                0.45377,                  0.272,                0.77601,                0.96012,                 0.7272,                0.97959,                0.88572,                0.39355,                0.36072,                0.74196,             0.00097033,             0.00097033,             0.00097033
                    228,                0.42661,                0.26672,                0.77154,                0.96766,                 0.7272,                0.98112,                0.88857,                0.37852,                0.34781,                0.74189,             0.00096909,             0.00096909,             0.00096909
                    229,                 0.4261,                0.26799,                0.77204,                0.96412,                0.73198,                0.98366,                0.88348,                0.40386,                0.35568,                0.74325,             0.00096785,             0.00096785,             0.00096785
                    230,                0.43663,                0.26751,                0.77804,                0.97263,                0.73137,                 0.9852,                0.87448,                0.44621,                0.35565,                0.74356,             0.00096661,             0.00096661,             0.00096661
                    231,                0.43903,                0.26625,                0.77533,                0.98235,                0.73014,                0.98221,                0.86773,                0.47003,                0.35915,                0.74269,             0.00096537,             0.00096537,             0.00096537
                    232,                0.43508,                0.26412,                0.77376,                0.95896,                0.72876,                0.98306,                0.88621,                0.48333,                 0.3625,                0.74395,             0.00096414,             0.00096414,             0.00096414
                    233,                0.42966,                0.26165,                0.77442,                 0.9676,                 0.7285,                0.97882,                0.89563,                0.45259,                0.36181,                0.74336,              0.0009629,              0.0009629,              0.0009629
                    234,                0.42515,                0.26497,                0.77275,                  0.974,                0.73863,                0.98129,                0.89387,                0.43558,                0.34469,                0.74241,             0.00096166,             0.00096166,             0.00096166
                    235,                0.43579,                0.26611,                0.77359,                 0.9755,                0.74062,                0.98374,                0.86503,                0.49307,                0.37278,                 0.7472,             0.00096043,             0.00096043,             0.00096043
                    236,                0.45176,                0.27434,                0.77135,                0.96247,                0.74062,                0.97994,                0.88061,                0.41145,                 0.3578,                0.74359,             0.00095919,             0.00095919,             0.00095919
                    237,                0.42442,                0.26436,                0.77816,                0.96381,                0.73646,                0.98289,                0.88279,                0.40393,                0.34873,                0.74238,             0.00095795,             0.00095795,             0.00095795
                    238,                0.42516,                0.26329,                0.77659,                0.97488,                0.73842,                0.98378,                0.89674,                0.42671,                0.36151,                0.74101,             0.00095671,             0.00095671,             0.00095671
                    239,                0.43102,                0.26673,                0.77361,                0.97641,                0.73774,                0.98409,                0.90527,                0.42344,                0.34825,                  0.742,             0.00095548,             0.00095548,             0.00095548
                    240,                0.40979,                0.25633,                0.77411,                0.97795,                0.73137,                0.98474,                0.88833,                0.40132,                0.34402,                0.74125,             0.00095424,             0.00095424,             0.00095424
                    241,                0.41758,                 0.2612,                0.77632,                0.97735,                0.73137,                0.98338,                0.91381,                0.40393,                0.35393,                0.74262,               0.000953,               0.000953,               0.000953
                    242,                0.43736,                0.26817,                0.77381,                0.95881,                0.74062,                0.98368,                0.88953,                 0.3925,                0.36437,                0.74027,             0.00095176,             0.00095176,             0.00095176
                    243,                0.47418,                0.27858,                0.78017,                0.95748,                 0.7338,                0.98449,                0.90482,                0.45258,                0.38942,                0.74202,             0.00095053,             0.00095053,             0.00095053
                    244,                0.43247,                0.27108,                0.76925,                0.94043,                0.74062,                0.98203,                0.89689,                0.44983,                0.38562,                0.74311,             0.00094929,             0.00094929,             0.00094929
                    245,                0.45221,                0.27879,                0.77871,                0.95008,                0.74062,                0.98166,                0.90479,                0.40746,                0.37169,                0.74204,             0.00094805,             0.00094805,             0.00094805
                    246,                 0.4433,                0.27161,                0.77164,                0.96448,                0.74062,                0.98082,                0.88427,                0.40953,                0.34625,                0.74299,             0.00094681,             0.00094681,             0.00094681
                    247,                0.43052,                0.26696,                0.77556,                0.90864,                0.74062,                0.97758,                0.90068,                0.42063,                 0.3518,                0.74283,             0.00094558,             0.00094558,             0.00094558
                    248,                 0.4285,                0.26443,                 0.7692,                0.91135,                0.74062,                0.98034,                0.88916,                0.45968,                0.36445,                0.74465,             0.00094434,             0.00094434,             0.00094434
                    249,                0.43505,                0.27141,                0.77601,                 0.9094,                0.74062,                 0.9834,                0.89183,                0.47745,                0.37101,                0.74634,              0.0009431,              0.0009431,              0.0009431
                    250,                0.43134,                 0.2685,                0.77206,                0.90706,                0.74062,                0.98259,                0.90034,                0.41881,                0.36467,                0.74168,             0.00094186,             0.00094186,             0.00094186
                    251,                0.42703,                0.26311,                 0.7767,                0.91342,                0.74062,                0.98246,                0.90694,                0.39835,                0.34987,                0.74335,             0.00094062,             0.00094062,             0.00094062
                    252,                0.42436,                0.25864,                0.77557,                0.91738,                0.74062,                0.98126,                 0.8949,                0.42098,                0.35729,                0.74391,             0.00093939,             0.00093939,             0.00093939
                    253,                0.43124,                0.26037,                0.77389,                0.96182,                0.73315,                0.98393,                0.90169,                0.41153,                 0.3611,                0.74246,             0.00093815,             0.00093815,             0.00093815
                    254,                0.42614,                0.26284,                 0.7773,                0.57149,                0.99062,                0.97275,                 0.8931,                0.45626,                 0.3745,                0.74462,             0.00093691,             0.00093691,             0.00093691
                    255,                0.42823,                0.26218,                0.77018,                0.91022,                0.74062,                0.97812,                0.89018,                0.46324,                 0.3749,                0.74529,             0.00093567,             0.00093567,             0.00093567
                    256,                0.43411,                0.26441,                0.77428,                0.95026,                0.72912,                0.98217,                0.89747,                 0.4303,                0.34773,                0.74345,             0.00093444,             0.00093444,             0.00093444
                    257,                0.40687,                0.25227,                0.77652,                0.94259,                0.74062,                0.98378,                0.89854,                0.44834,                0.35103,                 0.7433,              0.0009332,              0.0009332,              0.0009332
                    258,                0.41846,                0.25692,                0.77163,                0.96733,                0.73134,                0.98494,                 0.8884,                0.48799,                0.36341,                 0.7435,             0.00093196,             0.00093196,             0.00093196
                    259,                 0.4121,                0.25618,                0.77657,                0.97847,                0.73582,                0.98309,                0.87076,                0.45288,                0.35321,                0.74332,             0.00093073,             0.00093073,             0.00093073
                    260,                0.42851,                0.26579,                0.77157,                0.98372,                0.73738,                0.98405,                0.89691,                0.45246,                  0.344,                0.74266,             0.00092949,             0.00092949,             0.00092949
                    261,                0.43718,                0.26439,                0.77457,                0.96725,                0.72693,                0.97924,                0.89004,                 0.4528,                0.35064,                0.74375,             0.00092825,             0.00092825,             0.00092825
                    262,                0.42873,                0.26413,                0.77829,                0.90501,                0.74062,                0.97285,                0.88298,                0.45453,                0.36046,                0.74319,             0.00092701,             0.00092701,             0.00092701
                    263,                0.42351,                0.26266,                0.77532,                 0.9618,                0.72618,                0.97332,                0.91695,                0.42272,                0.34333,                0.74243,             0.00092577,             0.00092577,             0.00092577
                    264,                0.42238,                0.25827,                  0.775,                0.89021,                 0.7375,                0.97061,                0.88875,                0.42668,                 0.3716,                0.74339,             0.00092454,             0.00092454,             0.00092454
                    265,                0.42607,                0.25915,                0.77949,                0.96449,                0.72913,                0.97337,                0.91088,                   0.47,                0.36529,                0.74341,              0.0009233,              0.0009233,              0.0009233
                    266,                0.45089,                0.26785,                0.77525,                0.97014,                0.73749,                0.97755,                0.88806,                0.37699,                0.33998,                 0.7418,             0.00092206,             0.00092206,             0.00092206
                    267,                0.46643,                 0.2757,                0.77409,                0.96457,                0.74062,                0.97399,                 0.9043,                0.39748,                0.36801,                0.74144,             0.00092083,             0.00092083,             0.00092083
                    268,                0.44767,                0.27083,                 0.7749,                0.96765,                0.73203,                0.97452,                0.89487,                0.41104,                0.36843,                0.74225,             0.00091959,             0.00091959,             0.00091959
                    269,                0.42433,                0.26522,                0.77204,                0.91654,                0.74062,                0.97533,                0.89722,                 0.4042,                0.34879,                0.74192,             0.00091835,             0.00091835,             0.00091835
                    270,                0.43708,                0.27124,                0.77774,                0.91493,                0.74062,                0.97854,                0.90618,                0.39158,                0.34327,                 0.7417,             0.00091711,             0.00091711,             0.00091711
                    271,                0.42732,                0.26272,                0.77495,                0.91794,                0.74062,                0.97922,                0.89909,                0.41134,                0.34933,                0.74392,             0.00091588,             0.00091588,             0.00091588
                    272,                0.43605,                0.26687,                0.77104,                0.91776,                0.74062,                0.98197,                0.90889,                0.40856,                0.34056,                0.74307,             0.00091464,             0.00091464,             0.00091464
                    273,                 0.4324,                0.26493,                 0.7727,                0.92253,                0.74062,                0.98157,                0.90827,                0.38322,                0.33613,                0.74166,              0.0009134,              0.0009134,              0.0009134
                    274,                0.42437,                0.26369,                0.77044,                0.91057,                0.74062,                0.98061,                0.91069,                0.37527,                0.34817,                0.74097,             0.00091216,             0.00091216,             0.00091216
                    275,                0.40737,                0.25136,                0.77967,                0.90435,                0.74062,                 0.9814,                0.88438,                0.37916,                0.32872,                0.74091,             0.00091092,             0.00091092,             0.00091092
                    276,                0.41589,                0.25986,                0.77357,                0.95898,                0.74062,                0.98021,                0.88545,                0.39884,                0.35034,                0.74144,             0.00090969,             0.00090969,             0.00090969
                    277,                 0.4161,                0.25302,                0.77407,                0.91467,                0.74062,                0.97975,                 0.8636,                0.49225,                0.38126,                0.74451,             0.00090845,             0.00090845,             0.00090845
                    278,                0.43235,                0.26285,                0.77076,                 0.9086,                0.74062,                 0.9793,                0.89475,                 0.4641,                 0.3936,                0.74255,             0.00090721,             0.00090721,             0.00090721
                    279,                0.43617,                0.26669,                0.77699,                0.96184,                0.74062,                0.97685,                0.87181,                0.40811,                0.36261,                0.74203,             0.00090597,             0.00090597,             0.00090597
                    280,                0.43516,                0.26352,                0.77185,                0.59791,                0.99375,                0.97943,                0.88063,                0.40149,                0.35234,                0.74084,             0.00090474,             0.00090474,             0.00090474
                    281,                0.41075,                0.25408,                 0.7729,                0.96308,                0.74062,                0.97783,                0.87066,                 0.4686,                0.35653,                0.74468,              0.0009035,              0.0009035,              0.0009035
                    282,                 0.4237,                0.25122,                0.76783,                0.96561,                0.73791,                0.97909,                0.86944,                0.46776,                0.36231,                0.74408,             0.00090226,             0.00090226,             0.00090226
                    283,                0.43102,                0.25274,                0.77059,                0.90459,                0.74062,                 0.9796,                0.89632,                0.43737,                 0.3555,                0.74386,             0.00090103,             0.00090103,             0.00090103
                    284,                0.42805,                 0.2557,                0.77823,                0.91545,                0.74062,                0.98108,                0.91329,                0.36496,                0.32696,                0.74076,             0.00089979,             0.00089979,             0.00089979
                    285,                0.46083,                0.26779,                0.77626,                0.91875,                0.74062,                0.97747,                0.89546,                0.47133,                0.36653,                0.74449,             0.00089855,             0.00089855,             0.00089855
                    286,                 0.4283,                 0.2543,                0.77342,                0.91635,                0.74062,                0.97973,                0.90462,                 0.4115,                0.35116,                0.74135,             0.00089731,             0.00089731,             0.00089731
                    287,                0.41239,                0.25268,                  0.768,                 0.9212,                0.74062,                0.98271,                0.91524,                 0.3826,                0.33308,                0.74149,             0.00089607,             0.00089607,             0.00089607
                    288,                0.40318,                0.24929,                0.77239,                0.91834,                0.74062,                0.98469,                0.91192,                0.38168,                0.33829,                0.74023,             0.00089484,             0.00089484,             0.00089484
                    289,                0.40107,                0.24226,                0.77526,                0.91384,                0.74062,                0.98255,                0.88288,                0.42458,                 0.3537,                0.74297,              0.0008936,              0.0008936,              0.0008936
                    290,                0.40129,                0.24684,                0.77387,                0.91834,                0.74062,                  0.981,                0.90759,                0.41548,                0.34266,                0.74183,             0.00089236,             0.00089236,             0.00089236
                    291,                0.40076,                0.25263,                0.77786,                0.91741,                0.74062,                0.97692,                0.89789,                0.42406,                0.35214,                0.74208,             0.00089112,             0.00089112,             0.00089112
                    292,                0.40269,                0.25474,                0.77006,                0.91874,                0.74062,                0.97953,                0.90291,                 0.4248,                0.34752,                 0.7411,             0.00088989,             0.00088989,             0.00088989
                    293,                0.42282,                0.26025,                0.77088,                0.92055,                0.74062,                0.98041,                 0.8961,                0.46823,                0.35503,                0.74252,             0.00088865,             0.00088865,             0.00088865
                    294,                0.41886,                0.25528,                0.77366,                0.92624,                0.74062,                0.98156,                0.87587,                0.45167,                 0.3523,                0.74244,             0.00088741,             0.00088741,             0.00088741
                    295,                0.42582,                0.25751,                0.77599,                0.91789,                0.74062,                 0.9832,                 0.8825,                0.43315,                0.34673,                0.74218,             0.00088618,             0.00088618,             0.00088618
                    296,                0.41079,                0.25372,                0.77892,                0.91454,                0.74062,                0.97914,                0.89642,                0.45076,                0.36674,                0.74276,             0.00088494,             0.00088494,             0.00088494
                    297,                0.40466,                0.24875,                0.77608,                0.91037,                0.74062,                0.97798,                0.87158,                 0.4288,                0.34974,                0.74273,              0.0008837,              0.0008837,              0.0008837
                    298,                0.42741,                0.26011,                 0.7736,                0.91555,                0.74062,                0.97948,                0.88733,                0.39088,                0.32785,                0.74286,             0.00088246,             0.00088246,             0.00088246
                    299,                0.46919,                0.27113,                0.77376,                0.90673,                0.74062,                0.97741,                0.87929,                0.54788,                0.38613,                0.74771,             0.00088122,             0.00088122,             0.00088122
                    300,                0.46148,                0.27179,                0.77537,                0.91108,                0.74062,                0.98393,                0.88699,                0.38261,                0.34149,                 0.7414,             0.00087999,             0.00087999,             0.00087999
                    301,                0.43512,                0.26114,                 0.7753,                0.97056,                0.74062,                0.98526,                0.88824,                0.48122,                0.37261,                0.74484,             0.00087875,             0.00087875,             0.00087875
                    302,                0.44463,                0.26656,                0.77323,                 0.9155,                0.74062,                0.98352,                 0.9019,                0.42322,                0.35369,                 0.7423,             0.00087751,             0.00087751,             0.00087751
                    303,                0.46909,                0.27253,                0.77472,                 0.9163,                0.74062,                0.97972,                 0.8814,                0.52645,                0.40921,                 0.7453,             0.00087628,             0.00087628,             0.00087628
                    304,                0.47422,                0.28212,                0.77666,                0.90477,                0.99062,                0.98304,                0.85706,                0.41524,                0.36266,                0.74241,             0.00087504,             0.00087504,             0.00087504
                    305,                0.44652,                0.26932,                 0.7725,                0.89541,                0.99062,                0.98155,                0.90015,                0.43657,                0.37417,                0.74253,              0.0008738,              0.0008738,              0.0008738
                    306,                0.42311,                0.25376,                 0.7717,                0.89458,                0.74062,                 0.9803,                0.89179,                0.47644,                 0.3793,                0.74277,             0.00087256,             0.00087256,             0.00087256
                    307,                0.41568,                0.24876,                0.77541,                0.89937,                0.74062,                0.97497,                0.89339,                0.41539,                0.35887,                0.74154,             0.00087132,             0.00087132,             0.00087132
                    308,                0.40236,                0.25104,                0.76635,                0.91858,                0.74062,                0.97321,                0.86697,                  0.446,                0.36065,                0.74245,             0.00087009,             0.00087009,             0.00087009
                    309,                0.39798,                0.24373,                0.77944,                0.90887,                0.74062,                0.97583,                0.89813,                 0.4204,                0.35432,                0.74233,             0.00086885,             0.00086885,             0.00086885
                    310,                0.38781,                 0.2403,                0.77474,                0.91518,                0.74062,                0.98142,                0.90301,                0.44719,                0.35681,                0.74279,             0.00086761,             0.00086761,             0.00086761
                    311,                0.40573,                0.24631,                0.77017,                0.91444,                0.74062,                0.98019,                0.87958,                  0.411,                0.35036,                0.74192,             0.00086637,             0.00086637,             0.00086637
                    312,                 0.4285,                0.24887,                 0.7768,                0.91521,                0.74062,                0.98134,                0.88395,                0.40328,                0.33992,                0.74141,             0.00086514,             0.00086514,             0.00086514
                    313,                0.40604,                0.24915,                0.77052,                0.91425,                0.74062,                0.98095,                0.88868,                0.38075,                0.33174,                0.74053,              0.0008639,              0.0008639,              0.0008639
                    314,                0.40507,                0.24839,                0.77471,                0.59633,                0.99062,                0.98025,                0.88375,                0.41515,                 0.3494,                0.74185,             0.00086266,             0.00086266,             0.00086266
                    315,                 0.4057,                0.24669,                0.77498,                0.60189,                0.99062,                0.98098,                0.89796,                0.45711,                0.35213,                0.74422,             0.00086142,             0.00086142,             0.00086142
                    316,                0.42152,                0.25164,                0.77572,                0.59052,                0.99062,                0.98504,                0.88935,                0.39197,                0.33133,                0.74074,             0.00086019,             0.00086019,             0.00086019
